,origin,dest,market_coupons,market_distance,market_fare,PASSENGERS
2890,GRI,AZA,1.0,905.0,73.62909441233141,519.0
2897,GRR,ATL,1.0,640.0,206.8738295081967,1525.0
2898,GRR,AZA,1.0,1561.0,137.48521739130436,575.0
2901,GRR,BWI,1.0,528.0,139.93743288590602,596.0
2906,GRR,DCA,1.0,524.0,174.48594392523364,535.0
2907,GRR,DEN,1.0,1015.0,160.50412550607285,2470.0
2908,GRR,DFW,1.0,931.0,269.21676240208876,766.0
2910,GRR,EWR,1.0,605.0,206.06221808014914,1073.0
2914,GRR,LAS,1.0,1642.0,115.40017402945112,747.0
2916,GRR,LGA,1.0,618.0,203.8787725975262,1051.0
2917,GRR,MCO,1.0,1024.0,81.7738632986627,673.0
2920,GRR,MSP,1.0,408.0,218.59099838969405,1242.0
2923,GRR,ORD,1.0,137.0,175.93794871794873,507.0
2930,GRR,PIE,1.0,1044.0,76.2572602739726,1022.0
2933,GRR,SFB,1.0,1001.0,68.4862940275651,1306.0
2938,GSO,ATL,1.0,306.0,190.9683497884344,1418.0
2941,GSO,DFW,1.0,999.0,299.06711151736744,547.0
2943,GSO,EWR,1.0,445.0,167.48805369127518,894.0
2946,GSO,LGA,1.0,461.0,153.48782952957615,2147.0
2948,GSO,MIA,1.0,710.0,151.25870544090057,533.0
2950,GSO,ORD,1.0,589.0,210.71928112965338,779.0
2960,GSP,DCA,1.0,396.0,197.65655332302936,647.0
2961,GSP,DEN,1.0,1278.0,111.4253876478318,761.0
2962,GSP,DFW,1.0,862.0,253.5706610407876,711.0
2963,GSP,DTW,1.0,508.0,251.75737187910642,761.0
2964,GSP,EWR,1.0,594.0,191.22238035264485,794.0
2968,GSP,IAH,1.0,837.0,211.716968503937,508.0
2973,GSP,LGA,1.0,610.0,187.4962795698925,930.0
2979,GSP,ORD,1.0,577.0,212.48647628267182,1033.0
2981,GSP,PHL,1.0,515.0,242.11676271186442,590.0
2999,GUM,SPN,1.0,129.0,137.700252293578,872.0
3003,HGR,SFB,1.0,780.0,71.4288174273859,482.0
3016,HNL,ANC,1.0,2777.0,268.5716892725031,811.0
3017,HNL,ATL,1.0,4502.0,597.6236626916525,587.0
3018,HNL,BOS,1.0,5095.0,412.82798856053387,1049.0
3020,HNL,DEN,1.0,3365.0,455.58812010443864,766.0
3021,HNL,DFW,1.0,3784.0,523.1116724336794,867.0
3023,HNL,EWR,1.0,4962.0,544.0964130434783,1196.0
3025,HNL,IAD,1.0,4817.0,607.960592,625.0
3026,HNL,IAH,1.0,3904.0,466.46666666666675,771.0
3027,HNL,ITO,1.0,216.0,94.08905739379085,9792.0
3028,HNL,JFK,1.0,4983.0,461.8666666666667,1503.0
3030,HNL,KOA,1.0,163.0,63.567062872023804,16128.0
3031,HNL,LAS,1.0,2762.0,301.2194779214443,4099.0
3032,HNL,LAX,1.0,2556.0,276.8670331043098,17611.0
3033,HNL,LGB,1.0,2569.0,275.0680542264752,1254.0
3034,HNL,LIH,1.0,102.0,90.12035667453449,11439.0
3038,HNL,OAK,1.0,2409.0,217.48575536062378,4104.0
3039,HNL,OGG,1.0,100.0,64.5034868818203,21535.0
3040,HNL,ORD,1.0,4243.0,471.1714175257732,776.0
3041,HNL,PDX,1.0,2603.0,256.7198850574713,2697.0
3042,HNL,PHX,1.0,2917.0,314.94974103585656,2008.0
3043,HNL,PPG,1.0,2599.0,618.1114658634539,498.0
3045,HNL,SAN,1.0,2614.0,278.63314566284777,3055.0
3046,HNL,SEA,1.0,2677.0,273.813042142979,5861.0
3047,HNL,SFO,1.0,2398.0,283.0518302349042,6939.0
3048,HNL,SJC,1.0,2417.0,242.3459133126935,3553.0
3049,HNL,SLC,1.0,2994.0,383.43014844804316,741.0
3050,HNL,SMF,1.0,2462.0,323.1167926455567,979.0
3053,HOU,ABQ,1.0,759.0,194.63163101604277,1122.0
3055,HOU,ATL,1.0,696.0,126.05191213180231,6009.0
3056,HOU,AUS,1.0,148.0,183.3777633711507,617.0
3058,HOU,BHM,1.0,570.0,174.29402616279071,688.0
3059,HOU,BNA,1.0,670.0,185.52477915194345,2264.0
3061,HOU,BOS,1.0,1609.0,169.07596737652923,2207.0
3063,HOU,BUR,1.0,1389.0,178.46805615550755,463.0
3064,HOU,BWI,1.0,1246.0,174.92262102351313,2892.0
3065,HOU,CHS,1.0,928.0,149.72793372319688,513.0
3067,HOU,CLT,1.0,920.0,150.9982505399568,463.0
3068,HOU,CMH,1.0,1001.0,161.97060869565217,690.0
3071,HOU,DAL,1.0,239.0,192.3212705882353,6800.0
3072,HOU,DCA,1.0,1218.0,187.66907436297453,1923.0
3073,HOU,DEN,1.0,883.0,133.4389114266396,5916.0
3074,HOU,DFW,1.0,247.0,187.44156787762907,1046.0
3077,HOU,ELP,1.0,677.0,213.34396812080539,1192.0
3079,HOU,FLL,1.0,957.0,147.92731988472622,1388.0
3082,HOU,HRL,1.0,277.0,151.2663016528926,968.0
3085,HOU,IND,1.0,861.0,195.5767864923747,918.0
3088,HOU,JFK,1.0,1428.0,187.7734530095037,947.0
3089,HOU,LAS,1.0,1235.0,145.09459394521863,4162.0
3090,HOU,LAX,1.0,1390.0,154.34738524590165,3660.0
3092,HOU,LGA,1.0,1428.0,157.690241600604,2649.0
3095,HOU,MAF,1.0,441.0,239.52434915773352,1959.0
3096,HOU,MCI,1.0,666.0,178.3649698067633,1656.0
3097,HOU,MCO,1.0,849.0,154.91745027124773,2765.0
3098,HOU,MDW,1.0,937.0,149.44471286010167,5311.0
3099,HOU,MEM,1.0,484.0,162.92844072164948,776.0
3100,HOU,MKE,1.0,1004.0,139.00102920723225,719.0
3102,HOU,MSY,1.0,302.0,154.1330576923077,4160.0
3103,HOU,OAK,1.0,1642.0,198.0623577235772,1968.0
3104,HOU,OKC,1.0,419.0,174.806801994302,1404.0
3105,HOU,OMA,1.0,804.0,139.79014705882352,544.0
3110,HOU,PHX,1.0,1020.0,199.02793381037566,2236.0
3111,HOU,PIT,1.0,1131.0,197.96138461538462,845.0
3115,HOU,RDU,1.0,1050.0,150.92467463479414,753.0
3119,HOU,SAN,1.0,1313.0,162.51454060462362,1687.0
3120,HOU,SAT,1.0,192.0,169.7491843971631,846.0
3121,HOU,SDF,1.0,803.0,135.01980530973452,565.0
3124,HOU,SJC,1.0,1621.0,202.90494011976048,668.0
3128,HOU,SNA,1.0,1357.0,207.38139175257731,582.0
3129,HOU,STL,1.0,687.0,205.6891581219644,1853.0
3130,HOU,TPA,1.0,781.0,143.2459056732741,1463.0
3131,HOU,TUL,1.0,453.0,184.0492048012003,1333.0
3133,HPN,ATL,1.0,780.0,225.99874659400547,1835.0
3134,HPN,CLT,1.0,564.0,262.78210643015524,451.0
3135,HPN,DCA,1.0,234.0,266.32168,750.0
3136,HPN,DTW,1.0,505.0,230.32835723598433,767.0
3137,HPN,FLL,1.0,1097.0,174.3894652735095,1627.0
3138,HPN,MCO,1.0,972.0,175.45621254355402,2870.0
3139,HPN,ORD,1.0,738.0,223.78396931287529,1499.0
3140,HPN,PBI,1.0,1056.0,167.11563987581926,2899.0
3142,HPN,RSW,1.0,1102.0,160.8023869801085,1106.0
3143,HPN,TPA,1.0,1032.0,180.53980056980058,702.0
3154,HRL,HOU,1.0,277.0,151.1383076923077,975.0
3172,HSV,DCA,1.0,613.0,336.7068720821662,1071.0
3173,HSV,DEN,1.0,1048.0,197.05122844827585,464.0
3174,HSV,DFW,1.0,603.0,312.9838607594937,632.0
3182,HSV,ORD,1.0,510.0,174.03694805194806,462.0
3186,HTS,PIE,1.0,721.0,67.86134396355352,878.0
3187,HTS,SFB,1.0,665.0,75.79123328380386,673.0
3191,HYA,JFK,1.0,196.0,187.9347797356828,454.0
3194,IAD,ATL,1.0,534.0,201.60326051338066,3662.0
3195,IAD,AUS,1.0,1297.0,197.93630255564716,2426.0
3198,IAD,BDL,1.0,326.0,189.9020962199313,873.0
3199,IAD,BNA,1.0,542.0,207.41414610069103,1013.0
3200,IAD,BOS,1.0,413.0,179.60712769849982,2733.0
3201,IAD,BTV,1.0,441.0,191.3289065606362,503.0
3202,IAD,BUF,1.0,283.0,200.3905290102389,586.0
3206,IAD,CHS,1.0,441.0,150.59092592592592,864.0
3208,IAD,CLE,1.0,288.0,186.76089030206677,629.0
3209,IAD,CLT,1.0,322.0,193.64713864306782,1356.0
3210,IAD,CMH,1.0,299.0,178.9440669240669,777.0
3211,IAD,COS,1.0,1463.0,79.95967741935483,496.0
3212,IAD,CVG,1.0,388.0,161.4506727828746,654.0
3215,IAD,DEN,1.0,1452.0,209.02825721784774,7620.0
3216,IAD,DFW,1.0,1172.0,250.79190247252748,2912.0
3217,IAD,DTW,1.0,383.0,173.06448507007923,1641.0
3219,IAD,EWR,1.0,212.0,236.5876007677543,1042.0
3220,IAD,FLL,1.0,901.0,183.05344406779662,1475.0
3225,IAD,HNL,1.0,4817.0,589.3749019607842,663.0
3228,IAD,IAH,1.0,1190.0,264.52613861386135,1515.0
3230,IAD,IND,1.0,476.0,217.03859903381644,621.0
3232,IAD,JAX,1.0,630.0,187.97661341853032,626.0
3233,IAD,JFK,1.0,228.0,202.20005839416055,685.0
3234,IAD,LAS,1.0,2065.0,257.4857588126159,2695.0
3235,IAD,LAX,1.0,2288.0,280.4610238869575,8917.0
3237,IAD,LGA,1.0,229.0,228.47476102941175,544.0
3238,IAD,MCI,1.0,926.0,242.16474852071005,676.0
3239,IAD,MCO,1.0,758.0,154.7414393050012,4259.0
3243,IAD,MSP,1.0,908.0,160.7577891916034,2239.0
3244,IAD,MSY,1.0,955.0,216.50271708683474,714.0
3249,IAD,ORD,1.0,588.0,232.67458528285835,2351.0
3253,IAD,PDX,1.0,2327.0,304.2626331811263,657.0
3254,IAD,PHX,1.0,1956.0,286.65557163531116,691.0
3256,IAD,PVD,1.0,371.0,190.62581213307243,511.0
3257,IAD,PWM,1.0,493.0,198.09973058637084,631.0
3258,IAD,RDU,1.0,224.0,191.63328912466844,754.0
3264,IAD,SAN,1.0,2253.0,344.58758008490935,2591.0
3265,IAD,SAT,1.0,1362.0,226.41553491827636,1346.0
3269,IAD,SEA,1.0,2306.0,274.5131155682904,5235.0
3270,IAD,SFO,1.0,2419.0,363.9124531782066,7048.0
3272,IAD,SLC,1.0,1828.0,290.26278592375365,682.0
3273,IAD,SMF,1.0,2358.0,296.1286037234043,752.0
3274,IAD,STL,1.0,696.0,258.60039497306997,557.0
3277,IAD,TPA,1.0,811.0,189.2956121045392,2181.0
3281,IAG,MYR,1.0,650.0,48.03369565217391,874.0
3286,IAH,ABQ,1.0,744.0,235.09973421926912,602.0
3291,IAH,ATL,1.0,689.0,130.81931675242996,6996.0
3292,IAH,AUS,1.0,140.0,198.66378217821782,505.0
3294,IAH,BHM,1.0,562.0,227.6000548696845,729.0
3295,IAH,BNA,1.0,657.0,217.8764341590613,1534.0
3297,IAH,BOS,1.0,1597.0,271.296876206231,3627.0
3299,IAH,BTR,1.0,253.0,245.6478583196046,607.0
3301,IAH,BWI,1.0,1235.0,145.66266080843585,2845.0
3304,IAH,CHS,1.0,925.0,198.7393230174081,517.0
3305,IAH,CLE,1.0,1091.0,304.54047979797974,1188.0
3307,IAH,CLT,1.0,912.0,207.7022142587703,2651.0
3308,IAH,CMH,1.0,986.0,213.10601226993865,1141.0
3309,IAH,COS,1.0,809.0,224.12895575221242,565.0
3311,IAH,CVG,1.0,871.0,176.44266941661758,1697.0
3313,IAH,DCA,1.0,1208.0,279.2968474444011,2563.0
3314,IAH,DEN,1.0,862.0,145.35087613601553,9793.0
3315,IAH,DFW,1.0,224.0,209.30897435897438,3783.0
3317,IAH,DSM,1.0,802.0,227.09348268839102,491.0
3318,IAH,DTW,1.0,1075.0,166.69032066769165,4553.0
3320,IAH,ELP,1.0,667.0,263.0120790378007,582.0
3322,IAH,EWR,1.0,1400.0,239.8966297577855,7225.0
3323,IAH,FLL,1.0,966.0,129.91933752526387,4453.0
3327,IAH,GSP,1.0,837.0,211.82652859960552,507.0
3329,IAH,HNL,1.0,3904.0,473.6935064935065,770.0
3333,IAH,IAD,1.0,1190.0,263.5784403036577,1449.0
3334,IAH,ICT,1.0,542.0,248.04291304347828,460.0
3335,IAH,IND,1.0,844.0,259.1189103291714,881.0
3337,IAH,JAN,1.0,351.0,224.47586206896554,493.0
3338,IAH,JAX,1.0,817.0,253.00167763157899,608.0
3340,IAH,LAS,1.0,1222.0,151.9275671289466,6778.0
3341,IAH,LAX,1.0,1379.0,184.38368684957425,10570.0
3342,IAH,LBB,1.0,458.0,176.59259067357513,579.0
3345,IAH,LGA,1.0,1416.0,231.80150496277918,8060.0
3347,IAH,LIT,1.0,374.0,232.7344,575.0
3349,IAH,MAF,1.0,429.0,323.7339752947782,1781.0
3350,IAH,MCI,1.0,643.0,230.6443611111111,1080.0
3351,IAH,MCO,1.0,854.0,120.40486482471776,6732.0
3352,IAH,MEM,1.0,468.0,207.4564719358534,873.0
3353,IAH,MFE,1.0,316.0,227.77178343949046,471.0
3354,IAH,MIA,1.0,964.0,160.65118318049653,4471.0
3355,IAH,MKE,1.0,984.0,208.99748998664887,749.0
3359,IAH,MSP,1.0,1034.0,164.76894085281978,4362.0
3360,IAH,MSY,1.0,305.0,155.6195398874545,3021.0
3363,IAH,OAK,1.0,1628.0,102.69707826086956,1150.0
3365,IAH,OKC,1.0,395.0,225.47410662824208,1388.0
3366,IAH,OMA,1.0,781.0,207.85611405835544,754.0
3368,IAH,ORD,1.0,925.0,168.5035198641125,10597.0
3369,IAH,ORF,1.0,1201.0,231.57465160075333,531.0
3370,IAH,PDX,1.0,1825.0,287.4378017241379,1160.0
3371,IAH,PHL,1.0,1325.0,215.25932086614173,4064.0
3372,IAH,PHX,1.0,1009.0,247.1509151193634,2262.0
3373,IAH,PIT,1.0,1117.0,288.01650198750707,1761.0
3376,IAH,RDU,1.0,1042.0,190.26127672571775,1637.0
3377,IAH,RIC,1.0,1157.0,258.94128060263654,531.0
3380,IAH,SAN,1.0,1303.0,164.761246105919,3852.0
3381,IAH,SAT,1.0,191.0,213.43930340557273,646.0
3383,IAH,SDF,1.0,788.0,191.68674101610907,807.0
3384,IAH,SEA,1.0,1874.0,217.96778268063983,5439.0
3385,IAH,SFO,1.0,1635.0,301.30786643321665,3998.0
3388,IAH,SJC,1.0,1608.0,256.48338345864664,1064.0
3389,IAH,SJU,1.0,2007.0,285.76989023051595,911.0
3390,IAH,SLC,1.0,1195.0,240.2572298136646,2415.0
3391,IAH,SMF,1.0,1609.0,236.43574823943663,1136.0
3392,IAH,SNA,1.0,1346.0,278.35992612491606,1489.0
3393,IAH,STL,1.0,667.0,244.5768348623853,1090.0
3395,IAH,TPA,1.0,787.0,116.58349288094516,3301.0
3396,IAH,TUL,1.0,429.0,230.71112480739598,1298.0
3398,IAH,TYS,1.0,771.0,229.1468253968254,630.0
3400,IAH,XNA,1.0,438.0,216.600281124498,498.0
3402,ICT,ATL,1.0,782.0,225.33565687789797,647.0
3409,ICT,DEN,1.0,420.0,159.50793721973093,892.0
3410,ICT,DFW,1.0,328.0,193.07643678160917,783.0
3412,ICT,IAH,1.0,542.0,253.44587852494578,461.0
3413,ICT,LAS,1.0,986.0,130.32944565217392,920.0
3420,ICT,ORD,1.0,588.0,240.11913412563663,589.0
3422,ICT,PHX,1.0,870.0,155.36283516483516,455.0
3435,IDA,AZA,1.0,704.0,73.91554183813443,729.0
3442,ILM,ATL,1.0,377.0,207.2809381237525,501.0
3448,ILM,LGA,1.0,500.0,180.80924578527063,1127.0
3449,ILM,ORD,1.0,760.0,178.2338379530917,469.0
3455,IND,ATL,1.0,432.0,185.5807633152948,3511.0
3459,IND,BOS,1.0,818.0,248.67526859504133,1936.0
3461,IND,BWI,1.0,516.0,150.4634627831715,2163.0
3463,IND,CLT,1.0,427.0,278.63898272552785,1042.0
3465,IND,DAL,1.0,755.0,183.91113530326595,643.0
3466,IND,DCA,1.0,500.0,213.5242417279412,2176.0
3467,IND,DEN,1.0,977.0,155.7438601236476,5176.0
3468,IND,DFW,1.0,761.0,259.7604561558902,2258.0
3469,IND,DTW,1.0,231.0,273.3500272108844,735.0
3471,IND,EWR,1.0,645.0,245.35192790824686,1831.0
3472,IND,FLL,1.0,1005.0,119.66767219387755,1568.0
3474,IND,HOU,1.0,861.0,197.67603125,960.0
3476,IND,IAD,1.0,476.0,216.02986599664993,597.0
3477,IND,IAH,1.0,844.0,258.53409523809523,840.0
3480,IND,JFK,1.0,665.0,203.55997023809525,1008.0
3481,IND,LAS,1.0,1590.0,136.7243881963877,3931.0
3482,IND,LAX,1.0,1814.0,232.35949822204657,2531.0
3483,IND,LGA,1.0,660.0,221.46515344758865,2509.0
3484,IND,MCI,1.0,451.0,177.07034800409414,977.0
3485,IND,MCO,1.0,829.0,100.77881602268701,5642.0
3490,IND,MIA,1.0,1020.0,217.16402612826602,842.0
3491,IND,MSP,1.0,503.0,238.72254675467545,1818.0
3497,IND,ORD,1.0,177.0,191.9493602103418,1141.0
3501,IND,PGD,1.0,916.0,89.53678678678679,666.0
3502,IND,PHL,1.0,588.0,322.21775767112507,1271.0
3503,IND,PHX,1.0,1488.0,232.803122246696,1816.0
3504,IND,PIE,1.0,840.0,69.31207287449394,1235.0
3507,IND,RDU,1.0,489.0,202.11079594790158,691.0
3511,IND,RSW,1.0,945.0,132.5401981981982,1110.0
3514,IND,SEA,1.0,1866.0,233.30764505119456,1758.0
3515,IND,SFB,1.0,807.0,62.70112259970458,677.0
3516,IND,SFO,1.0,1943.0,290.5808251231527,812.0
3519,IND,SLC,1.0,1355.0,246.81570093457944,535.0
3524,IND,TPA,1.0,837.0,141.24556043956042,1820.0
3532,ISP,ATL,1.0,795.0,69.40997533908755,811.0
3535,ISP,BWI,1.0,220.0,176.53937728937728,1092.0
3541,ISP,FLL,1.0,1092.0,94.61185461323393,1073.0
3544,ISP,MCO,1.0,971.0,129.11788415820186,4627.0
3547,ISP,MYR,1.0,586.0,69.21274818401938,826.0
3549,ISP,PBI,1.0,1052.0,143.93889247311827,2790.0
3552,ISP,RDU,1.0,459.0,68.21933834586466,665.0
3554,ISP,TPA,1.0,1034.0,125.27676127724278,1973.0
3559,ITO,HNL,1.0,216.0,92.99513459933222,9584.0
3562,ITO,OGG,1.0,121.0,90.35657844990548,1058.0
3564,JAC,DEN,1.0,406.0,167.11627785058977,763.0
3565,JAC,DFW,1.0,1047.0,292.4750384615385,520.0
3568,JAC,LAX,1.0,784.0,289.33560975609754,451.0
3571,JAC,ORD,1.0,1162.0,268.29018054162486,997.0
3576,JAN,ATL,1.0,341.0,229.0164588859416,754.0
3580,JAN,DFW,1.0,408.0,248.4489816360601,599.0
3581,JAN,IAH,1.0,351.0,230.8122440944882,508.0
3583,JAX,ATL,1.0,270.0,174.33124626121634,3009.0
3587,JAX,BNA,1.0,483.0,145.09985480943737,1653.0
3589,JAX,BOS,1.0,1010.0,132.440624609619,3202.0
3590,JAX,BWI,1.0,663.0,109.68162041795136,2919.0
3592,JAX,CLT,1.0,328.0,298.2651644736842,608.0
3594,JAX,CVG,1.0,613.0,58.080278128950695,791.0
3596,JAX,DCA,1.0,634.0,153.4022980182927,2624.0
3597,JAX,DEN,1.0,1447.0,133.0796812749004,1757.0
3598,JAX,DFW,1.0,918.0,220.23439914163092,1864.0
3599,JAX,DTW,1.0,813.0,85.51469022265248,2066.0
3600,JAX,EWR,1.0,820.0,208.021253894081,1284.0
3601,JAX,FLL,1.0,319.0,88.30426099851707,2023.0
3603,JAX,IAD,1.0,630.0,184.078496,625.0
3604,JAX,IAH,1.0,817.0,259.5766034482759,580.0
3607,JAX,JFK,1.0,828.0,143.31715830875123,4068.0
3608,JAX,LAS,1.0,1965.0,96.461094224924,658.0
3611,JAX,LGA,1.0,833.0,174.5545425257732,1552.0
3613,JAX,MDW,1.0,849.0,137.9597255574614,583.0
3615,JAX,MIA,1.0,335.0,147.51320802005012,1197.0
3617,JAX,MSP,1.0,1174.0,191.90272407732863,569.0
3621,JAX,ORD,1.0,864.0,130.094251285347,3112.0
3624,JAX,PHL,1.0,742.0,156.87183449651047,2006.0
3639,JAX,TTN,1.0,777.0,61.37103585657371,502.0
3643,JFK,ABQ,1.0,1826.0,198.5732962588473,989.0
3644,JFK,ACK,1.0,199.0,179.80626702997273,1468.0
3645,JFK,ATL,1.0,760.0,165.07922450859954,6512.0
3646,JFK,AUS,1.0,1521.0,218.5562066598009,5826.0
3647,JFK,BNA,1.0,765.0,199.63037764350452,1324.0
3648,JFK,BOS,1.0,187.0,166.83708273381296,2780.0
3649,JFK,BQN,1.0,1576.0,202.60175994605527,1483.0
3650,JFK,BTV,1.0,266.0,119.83129804205946,1379.0
3651,JFK,BUF,1.0,301.0,153.8550693032711,5411.0
3652,JFK,BUR,1.0,2465.0,243.29962025316456,2212.0
3653,JFK,BWI,1.0,184.0,210.87743434343435,495.0
3654,JFK,CHS,1.0,636.0,132.31859628770303,3448.0
3655,JFK,CLE,1.0,425.0,196.5221563342318,1113.0
3656,JFK,CLT,1.0,541.0,133.88401732965733,5078.0
3657,JFK,CMH,1.0,483.0,189.0910640495868,968.0
3659,JFK,DCA,1.0,213.0,188.69291965566714,1394.0
3660,JFK,DEN,1.0,1626.0,192.59146370725855,5001.0
3661,JFK,DFW,1.0,1391.0,220.83596403596403,2002.0
3662,JFK,DTW,1.0,509.0,239.91507260406584,1033.0
3663,JFK,FLL,1.0,1069.0,157.0872436775313,10953.0
3664,JFK,HNL,1.0,4983.0,450.2517628205128,1560.0
3665,JFK,HOU,1.0,1428.0,199.32677618069815,974.0
3667,JFK,IAD,1.0,228.0,203.2592455621302,676.0
3668,JFK,IND,1.0,665.0,204.2710358565737,1004.0
3669,JFK,JAX,1.0,828.0,147.12702286282305,4024.0
3670,JFK,LAS,1.0,2248.0,273.2045483870968,11470.0
3671,JFK,LAX,1.0,2475.0,370.7715119349525,38249.0
3672,JFK,LGB,1.0,2465.0,239.3019390185803,2099.0
3673,JFK,MCO,1.0,944.0,166.62271432374868,15024.0
3674,JFK,MIA,1.0,1089.0,186.97778604537692,8198.0
3675,JFK,MSP,1.0,1029.0,246.1285646217987,1679.0
3676,JFK,MSY,1.0,1182.0,161.28505519261094,4439.0
3677,JFK,MVY,1.0,173.0,205.8495626477541,846.0
3678,JFK,OAK,1.0,2576.0,246.0977390438247,1004.0
3679,JFK,ONT,1.0,2429.0,244.29554929577466,1065.0
3680,JFK,ORD,1.0,740.0,168.5184523809524,5124.0
3681,JFK,ORF,1.0,290.0,173.20047281323878,846.0
3683,JFK,PBI,1.0,1028.0,145.5386391251519,4115.0
3684,JFK,PDX,1.0,2454.0,248.61807952622675,4728.0
3685,JFK,PHX,1.0,2153.0,236.74257505601196,6695.0
3686,JFK,PIT,1.0,340.0,185.5184099868594,761.0
3687,JFK,PSE,1.0,1617.0,200.914157782516,938.0
3688,JFK,PWM,1.0,273.0,157.46441287878787,1584.0
3689,JFK,RDU,1.0,427.0,149.26225189581274,3033.0
3690,JFK,RIC,1.0,288.0,173.9132026143791,459.0
3691,JFK,RNO,1.0,2411.0,236.4691609195402,870.0
3692,JFK,ROC,1.0,264.0,142.0440981012658,1896.0
3693,JFK,RSW,1.0,1074.0,161.3879366557988,2147.0
3694,JFK,SAN,1.0,2446.0,300.22532253225324,6666.0
3695,JFK,SAT,1.0,1587.0,193.3526858383071,1843.0
3696,JFK,SAV,1.0,718.0,115.59346806207145,2771.0
3697,JFK,SEA,1.0,2422.0,287.43105328495034,10472.0
3698,JFK,SFO,1.0,2586.0,346.1240654927402,22659.0
3699,JFK,SJC,1.0,2569.0,232.9184670487106,3490.0
3700,JFK,SJU,1.0,1598.0,206.9028486419042,10419.0
3701,JFK,SLC,1.0,1990.0,251.4881638519583,5566.0
3702,JFK,SMF,1.0,2521.0,232.2022568671121,1347.0
3703,JFK,SRQ,1.0,1041.0,150.54422066549913,1142.0
3704,JFK,STT,1.0,1623.0,237.53151848151848,1001.0
3705,JFK,SYR,1.0,209.0,123.11827718223583,1306.0
3706,JFK,TPA,1.0,1005.0,163.28887072049054,5871.0
3711,JNU,ANC,1.0,571.0,181.30047801147225,1569.0
3716,JNU,SEA,1.0,909.0,214.60964404894327,1798.0
3723,KOA,HNL,1.0,163.0,63.63301688697743,15811.0
3725,KOA,LAX,1.0,2504.0,278.5329644367073,4021.0
3726,KOA,LIH,1.0,263.0,125.93002677376171,747.0
3727,KOA,OAK,1.0,2378.0,241.39197420634923,1008.0
3728,KOA,OGG,1.0,84.0,98.78229299363058,1256.0
3730,KOA,SAN,1.0,2556.0,247.98698135198134,858.0
3731,KOA,SEA,1.0,2688.0,260.67147344374644,1751.0
3732,KOA,SFO,1.0,2367.0,293.9098359728507,1768.0
3733,KOA,SJC,1.0,2384.0,256.5520047732697,838.0
3738,KTN,SEA,1.0,680.0,197.22076377952754,1270.0
3747,LAS,ABQ,1.0,486.0,131.00880708661418,2540.0
3749,LAS,AMA,1.0,758.0,132.91872222222221,540.0
3751,LAS,ATL,1.0,1747.0,203.80119907686134,9966.0
3753,LAS,AUS,1.0,1090.0,123.67133971291865,5852.0
3758,LAS,BLI,1.0,954.0,75.59976842917793,2591.0
3760,LAS,BNA,1.0,1587.0,175.2091462306994,3303.0
3761,LAS,BOI,1.0,519.0,124.86597615499254,1342.0
3762,LAS,BOS,1.0,2381.0,220.4106386529126,6592.0
3763,LAS,BUF,1.0,1986.0,255.94537622682657,917.0
3764,LAS,BUR,1.0,223.0,107.00639328602621,7328.0
3765,LAS,BWI,1.0,2106.0,199.203028250774,5168.0
3769,LAS,CLE,1.0,1824.0,120.3278988095238,3360.0
3770,LAS,CLT,1.0,1916.0,222.0475854214123,3512.0
3771,LAS,CMH,1.0,1771.0,157.86019020639415,2471.0
3772,LAS,COS,1.0,604.0,57.85084942084942,1554.0
3773,LAS,CVG,1.0,1678.0,123.39803470136803,2997.0
3774,LAS,DAL,1.0,1067.0,162.24866276107997,3926.0
3775,LAS,DCA,1.0,2089.0,294.8833648542159,1269.0
3776,LAS,DEN,1.0,628.0,110.37444717444718,15466.0
3777,LAS,DFW,1.0,1055.0,151.18087910247823,11944.0
3778,LAS,DSM,1.0,1216.0,142.40467450271248,1106.0
3779,LAS,DTW,1.0,1749.0,183.80389383523047,8873.0
3781,LAS,ELP,1.0,583.0,124.45852974186307,1782.0
3783,LAS,EWR,1.0,2227.0,254.7268171608266,8904.0
3785,LAS,FAT,1.0,259.0,59.61694825765576,1894.0
3787,LAS,FLL,1.0,2173.0,164.32158520900322,3110.0
3788,LAS,FSD,1.0,1104.0,96.29315960912052,614.0
3789,LAS,GEG,1.0,806.0,110.89409004438807,1577.0
3793,LAS,GRR,1.0,1642.0,115.90111420612813,718.0
3796,LAS,HNL,1.0,2762.0,306.8536529126213,4120.0
3797,LAS,HOU,1.0,1235.0,150.2537311647931,4181.0
3799,LAS,IAD,1.0,2065.0,257.02041080680976,2702.0
3800,LAS,IAH,1.0,1222.0,159.83690653795526,6837.0
3801,LAS,ICT,1.0,986.0,134.56282497441146,977.0
3803,LAS,IND,1.0,1590.0,146.66834728033473,3824.0
3805,LAS,JAX,1.0,1965.0,106.38713216957608,802.0
3806,LAS,JFK,1.0,2248.0,274.47208470751605,11522.0
3807,LAS,LAX,1.0,236.0,92.91728475697685,23578.0
3808,LAS,LBB,1.0,775.0,131.2524879614767,623.0
3810,LAS,LGB,1.0,231.0,84.94522299838798,5583.0
3811,LAS,LIT,1.0,1294.0,211.46478599221788,514.0
3813,LAS,MAF,1.0,795.0,203.28309192200555,718.0
3814,LAS,MCI,1.0,1139.0,148.86583025830257,4065.0
3815,LAS,MCO,1.0,2039.0,169.18051874678991,3894.0
3816,LAS,MDW,1.0,1521.0,173.7273975184545,6367.0
